487.87	488.06	s
488.06	488.26	s
488.26	488.45	s
488.45	488.64	s
488.64	488.83	s
488.83	489.02	s
489.02	489.22	s
489.22	489.41	s
489.41	489.6	s
489.6	489.79	s
489.79	489.98	s
489.98	490.18	s
490.18	490.37	s
490.37	490.56	s
490.56	490.75	s
490.75	490.94	s
490.94	491.14	s
491.14	491.33	s
491.33	491.52	s
491.52	491.71	s
491.71	491.9	s
493.06	493.25	s
493.25	493.44	s
493.44	493.63	s
493.63	493.82	s
493.82	494.02	s
494.02	494.21	s
494.4	494.59	s
494.59	494.78	s
494.78	494.98	s
494.98	495.17	s
495.17	495.36	s
495.36	495.55	s
495.55	495.74	s
495.74	495.94	s
495.94	496.13	s
496.13	496.32	s
496.32	496.51	s
496.51	496.7	s
496.7	496.9	s
496.9	497.09	s
497.09	497.28	s
497.28	497.47	s
497.47	497.66	s
497.66	497.86	s
497.86	498.05	s
498.05	498.24	s
498.24	498.43	s
498.43	498.62	s
498.62	498.82	s
498.82	499.01	s
499.01	499.2	s
499.2	499.39	s
499.39	499.58	s
499.58	499.78	s
499.78	499.97	s
499.97	500.16	s
500.16	500.35	s
500.35	500.54	s
500.54	500.74	s
500.74	500.93	s
500.93	501.12	s
501.12	501.31	s
501.31	501.5	s
501.5	501.7	s
501.7	501.89	s
501.89	502.08	s
502.08	502.27	s
502.27	502.46	s
502.46	502.66	s
502.66	502.85	s
502.85	503.04	s
503.04	503.23	s
503.23	503.42	s
503.42	503.62	s
503.62	503.81	s
503.81	504.0	s
504.0	504.19	s
504.19	504.38	s
504.38	504.58	s
504.58	504.77	s
504.77	504.96	s
504.96	505.15	s
505.15	505.34	s
505.34	505.54	s
505.54	505.73	s
505.73	505.92	s
505.92	506.11	s
506.11	506.3	s
506.3	506.5	s
506.5	506.69	s
506.69	506.88	s
506.88	507.07	s
507.07	507.26	s
507.26	507.46	s
507.46	507.65	s
507.65	507.84	s
507.84	508.03	s
508.03	508.22	s
508.22	508.42	s
508.42	508.61	s
508.61	508.8	s
508.8	508.99	s
508.99	509.18	s
509.18	509.38	s
509.38	509.57	s
509.57	509.76	s
509.76	509.95	s
509.95	510.14	s
510.14	510.34	s
510.34	510.53	s
510.53	510.72	s
510.72	510.91	s
510.91	511.1	s
511.1	511.3	s
511.3	511.49	s
511.49	511.68	s
511.68	511.87	s
511.87	512.06	s
512.06	512.26	s
512.26	512.45	s
512.45	512.64	s
512.64	512.83	s
512.83	513.02	s
513.02	513.22	s
513.22	513.41	s
513.41	513.6	s
513.6	513.79	s
513.79	513.98	s
513.98	514.18	s
514.18	514.37	s
514.37	514.56	s
514.56	514.75	s
514.75	514.94	s
514.94	515.14	s
515.14	515.33	s
515.33	515.52	s
515.52	515.71	s
515.71	515.9	s
515.9	516.1	s
516.1	516.29	s
516.29	516.48	s
516.48	516.67	s
516.67	516.86	s
516.86	517.06	s
517.06	517.25	s
517.25	517.44	s
517.44	517.63	s
517.63	517.82	s
517.82	518.02	s
518.02	518.21	s
518.21	518.4	s
518.4	518.59	s
518.59	518.78	s
518.78	518.98	s
518.98	519.17	s
519.17	519.36	s
519.36	519.55	s
519.55	519.74	s
519.74	519.94	s
519.94	520.13	s
520.13	520.32	s
520.32	520.51	s
520.51	520.7	s
520.7	520.9	s
520.9	521.09	s
521.09	521.28	s
521.28	521.47	s
521.47	521.66	s
521.66	521.86	s
521.86	522.05	s
522.05	522.24	s
522.24	522.43	s
522.43	522.62	s
522.62	522.82	s
522.82	523.01	s
523.01	523.2	s
523.2	523.39	s
523.39	523.58	s
523.58	523.78	s
523.78	523.97	s
523.97	524.16	s
524.16	524.35	s
524.35	524.54	s
524.54	524.74	s
524.74	524.93	s
524.93	525.12	s
525.12	525.31	s
525.31	525.5	s
525.5	525.7	s
525.7	525.89	s
525.89	526.08	s
526.08	526.27	s
526.27	526.46	s
526.46	526.66	s
526.66	526.85	s
526.85	527.04	s
527.04	527.23	s
527.23	527.42	s
527.42	527.62	s
527.62	527.81	s
527.81	528.0	s
528.0	528.19	s
529.54	529.73	s
529.73	529.92	s
529.92	530.11	s
530.11	530.3	s
530.3	530.5	s
530.5	530.69	s
530.69	530.88	s
530.88	531.07	s
531.07	531.26	s
531.26	531.46	s
531.46	531.65	s
531.65	531.84	s
531.84	532.03	s
532.03	532.22	s
532.22	532.42	s
532.42	532.61	s
532.61	532.8	s
532.8	532.99	s
532.99	533.18	s
533.18	533.38	s
533.38	533.57	s
533.57	533.76	s
533.76	533.95	s
533.95	534.14	s
534.14	534.34	s
534.34	534.53	s
534.53	534.72	s
534.72	534.91	s
534.91	535.1	s
535.1	535.3	s
535.3	535.49	s
535.49	535.68	s
535.68	535.87	s
535.87	536.06	s
536.06	536.26	s
536.26	536.45	s
536.45	536.64	s
536.64	536.83	s
536.83	537.02	s
537.02	537.22	s
537.22	537.41	s
537.41	537.6	s
537.6	537.79	s
537.79	537.98	s
537.98	538.18	s
538.18	538.37	s
538.37	538.56	s
538.56	538.75	s
538.75	538.94	s
538.94	539.14	s
539.14	539.33	s
539.33	539.52	s
539.52	539.71	s
539.71	539.9	s
539.9	540.1	s
540.1	540.29	s
540.29	540.48	s
540.48	540.67	s
540.67	540.86	s
540.86	541.06	s
541.06	541.25	s
541.25	541.44	s
541.44	541.63	s
541.63	541.82	s
541.82	542.02	s
542.02	542.21	s
542.21	542.4	s
542.4	542.59	s
542.59	542.78	s
542.78	542.98	s
542.98	543.17	s
543.17	543.36	s
543.36	543.55	s
543.55	543.74	s
543.74	543.94	s
543.94	544.13	s
544.13	544.32	s
544.32	544.51	s
544.51	544.7	s
544.7	544.9	s
544.9	545.09	s
545.09	545.28	s
545.28	545.47	s
545.47	545.66	s
545.66	545.86	s
545.86	546.05	s
546.05	546.24	s
546.24	546.43	s
546.43	546.62	s
546.62	546.82	s
546.82	547.01	s
547.01	547.2	s
547.2	547.39	s
547.39	547.58	s
547.58	547.78	s
547.78	547.97	s
547.97	548.16	s
548.16	548.35	s
548.35	548.54	s
548.54	548.74	s
548.74	548.93	s
548.93	549.12	s
549.12	549.31	s
549.31	549.5	s
549.5	549.7	s
549.7	549.89	s
549.89	550.08	s
550.08	550.27	s
550.27	550.46	s
550.46	550.66	s
550.66	550.85	s
550.85	551.04	s
551.04	551.23	s
551.23	551.42	s
551.42	551.62	s
551.62	551.81	s
551.81	552.0	s
552.0	552.19	s
552.19	552.38	s
552.38	552.58	s
552.58	552.77	s
552.77	552.96	s
552.96	553.15	s
553.15	553.34	s
553.34	553.54	s
553.54	553.73	s
553.73	553.92	s
553.92	554.11	s
554.11	554.3	s
554.3	554.5	s
554.5	554.69	s
554.69	554.88	s
554.88	555.07	s
555.07	555.26	s
555.26	555.46	s
555.46	555.65	s
555.65	555.84	s
555.84	556.03	s
556.03	556.22	s
556.22	556.42	s
556.42	556.61	s
556.61	556.8	s
556.8	556.99	s
556.99	557.18	s
557.18	557.38	s
557.38	557.57	s
557.57	557.76	s
557.76	557.95	s
557.95	558.14	s
558.14	558.34	s
558.34	558.53	s
558.53	558.72	s
558.72	558.91	s
558.91	559.1	s
559.1	559.3	s
559.3	559.49	s
559.49	559.68	s
559.68	559.87	s
559.87	560.06	s
560.06	560.26	s
560.26	560.45	s
560.45	560.64	s
560.64	560.83	s
560.83	561.02	s
561.02	561.22	s
561.22	561.41	s
561.41	561.6	s
561.6	561.79	s
561.79	561.98	s
561.98	562.18	s
562.18	562.37	s
562.37	562.56	s
562.56	562.75	s
562.75	562.94	s
562.94	563.14	s
563.14	563.33	s
563.33	563.52	s
563.52	563.71	s
563.71	563.9	s
563.9	564.1	s
564.1	564.29	s
564.29	564.48	s
564.48	564.67	s
564.67	564.86	s
564.86	565.06	s
565.06	565.25	s
565.25	565.44	s
565.44	565.63	s
565.63	565.82	s
565.82	566.02	s
566.02	566.21	s
566.21	566.4	s
566.4	566.59	s
566.59	566.78	s
566.78	566.98	s
566.98	567.17	s
567.17	567.36	s
567.36	567.55	s
567.55	567.74	s
567.74	567.94	s
567.94	568.13	s
568.13	568.32	s
568.32	568.51	s
568.51	568.7	s
568.7	568.9	s
568.9	569.09	s
569.09	569.28	s
569.28	569.47	s
569.47	569.66	s
569.66	569.86	s
569.86	570.05	s
570.05	570.24	s
570.24	570.43	s
570.43	570.62	s
570.62	570.82	s
570.82	571.01	s
571.01	571.2	s
571.2	571.39	s
571.39	571.58	s
571.58	571.78	s
571.78	571.97	s
571.97	572.16	s
572.16	572.35	s
572.35	572.54	s
572.54	572.74	s
572.74	572.93	s
572.93	573.12	s
573.12	573.31	s
573.31	573.5	s
573.5	573.7	s
573.7	573.89	s
573.89	574.08	s
574.08	574.27	s
574.27	574.46	s
574.46	574.66	s
574.66	574.85	s
574.85	575.04	s
575.04	575.23	s
575.23	575.42	s
575.42	575.62	s
575.62	575.81	s
575.81	576.0	s
576.0	576.19	s
576.19	576.38	s
576.38	576.58	s
576.58	576.77	s
576.77	576.96	s
576.96	577.15	s
577.15	577.34	s
577.34	577.54	s
577.54	577.73	s
577.73	577.92	s
577.92	578.11	s
578.11	578.3	s
578.3	578.5	s
578.5	578.69	s
578.69	578.88	s
578.88	579.07	s
579.07	579.26	s
579.26	579.46	s
579.46	579.65	s
579.65	579.84	s
579.84	580.03	s
580.03	580.22	s
580.22	580.42	s
580.42	580.61	s
580.61	580.8	s
580.8	580.99	s
580.99	581.18	s
581.18	581.38	s
581.38	581.57	s
581.57	581.76	s
581.76	581.95	s
581.95	582.14	s
582.14	582.34	s
582.34	582.53	s
582.53	582.72	s
582.72	582.91	s
582.91	583.1	s
583.1	583.3	s
583.3	583.49	s
583.49	583.68	s
583.68	583.87	s
583.87	584.06	s
584.06	584.26	s
584.26	584.45	s
584.45	584.64	s
584.64	584.83	s
584.83	585.02	s
585.02	585.22	s
585.22	585.41	s
585.41	585.6	s
585.6	585.79	s
585.79	585.98	s
585.98	586.18	s
586.18	586.37	s
586.37	586.56	s
586.56	586.75	s
586.75	586.94	s
586.94	587.14	s
587.14	587.33	s
587.33	587.52	s
587.52	587.71	s
587.71	587.9	s
587.9	588.1	s
588.1	588.29	s
588.29	588.48	s
588.48	588.67	s
588.67	588.86	s
588.86	589.06	s
589.06	589.25	s
589.25	589.44	s
589.44	589.63	s
589.63	589.82	s
589.82	590.02	s
590.02	590.21	s
590.21	590.4	s
590.4	590.59	s
590.59	590.78	s
590.78	590.98	s
590.98	591.17	s
591.17	591.36	s
591.36	591.55	s
591.55	591.74	s
591.74	591.94	s
591.94	592.13	s
592.13	592.32	s
592.32	592.51	s
592.51	592.7	s
592.7	592.9	s
592.9	593.09	s
593.09	593.28	s
593.28	593.47	s
593.47	593.66	s
593.66	593.86	s
593.86	594.05	s
594.05	594.24	s
594.24	594.43	s
594.43	594.62	s
594.62	594.82	s
594.82	595.01	s
595.01	595.2	s
595.2	595.39	s
595.39	595.58	s
595.58	595.78	s
595.78	595.97	s
595.97	596.16	s
596.16	596.35	s
596.35	596.54	s
596.54	596.74	s
596.74	596.93	s
596.93	597.12	s
597.12	597.31	s
597.31	597.5	s
597.5	597.7	s
597.7	597.89	s
597.89	598.08	s
598.08	598.27	s
598.27	598.46	s
598.46	598.66	s
598.66	598.85	s
598.85	599.04	s
599.04	599.23	s
599.23	599.42	s
599.42	599.62	s
599.62	599.81	s
599.81	600.0	s
600.0	600.19	s
600.19	600.38	s
600.38	600.58	s
600.58	600.77	s
600.77	600.96	s
600.96	601.15	s
601.15	601.34	s
601.34	601.54	s
601.54	601.73	s
601.73	601.92	s
601.92	602.11	s
602.11	602.3	s
602.3	602.5	s
602.5	602.69	s
602.69	602.88	s
602.88	603.07	s
603.07	603.26	s
603.26	603.46	s
603.46	603.65	s
603.65	603.84	s
603.84	604.03	s
604.03	604.22	s
604.22	604.42	s
604.42	604.61	s
604.61	604.8	s
604.8	604.99	s
604.99	605.18	s
605.18	605.38	s
605.38	605.57	s
605.76	605.95	s
605.95	606.14	s
606.14	606.34	s
606.34	606.53	s
606.53	606.72	s
606.72	606.91	s
606.91	607.1	s
607.1	607.3	s
607.3	607.49	s
607.49	607.68	s
607.68	607.87	s
607.87	608.06	s
608.06	608.26	s
608.26	608.45	s
608.45	608.64	s
608.64	608.83	s
608.83	609.02	s
609.02	609.22	s
609.22	609.41	s
609.41	609.6	s
609.6	609.79	s
609.79	609.98	s
609.98	610.18	s
610.18	610.37	s
610.37	610.56	s
610.56	610.75	s
610.75	610.94	s
610.94	611.14	s
611.14	611.33	s
611.33	611.52	s
611.52	611.71	s
611.71	611.9	s
611.9	612.1	s
612.1	612.29	s
612.29	612.48	s
612.48	612.67	s
612.67	612.86	s
612.86	613.06	s
613.06	613.25	s
613.25	613.44	s
613.44	613.63	s
613.63	613.82	s
613.82	614.02	s
614.02	614.21	s
614.21	614.4	s
614.4	614.59	s
614.59	614.78	s
614.78	614.98	s
614.98	615.17	s
615.17	615.36	s
615.36	615.55	s
615.55	615.74	s
615.74	615.94	s
615.94	616.13	s
616.13	616.32	s
616.32	616.51	s
616.51	616.7	s
616.7	616.9	s
616.9	617.09	s
617.09	617.28	s
617.28	617.47	s
617.47	617.66	s
617.66	617.86	s
617.86	618.05	s
618.05	618.24	s
618.24	618.43	s
618.43	618.62	s
618.62	618.82	s
618.82	619.01	s
619.01	619.2	s
619.2	619.39	s
619.39	619.58	s
619.58	619.78	s
619.78	619.97	s
619.97	620.16	s
620.16	620.35	s
620.35	620.54	s
620.54	620.74	s
620.74	620.93	s
620.93	621.12	s
621.12	621.31	s
621.31	621.5	s
621.5	621.7	s
621.7	621.89	s
621.89	622.08	s
622.08	622.27	s
622.27	622.46	s
622.46	622.66	s
622.66	622.85	s
622.85	623.04	s
623.04	623.23	s
623.23	623.42	s
623.42	623.62	s
623.62	623.81	s
623.81	624.0	s
624.0	624.19	s
624.19	624.38	s
624.38	624.58	s
624.58	624.77	s
624.77	624.96	s
624.96	625.15	s
625.15	625.34	s
625.34	625.54	s
625.54	625.73	s
625.73	625.92	s
625.92	626.11	s
626.11	626.3	s
626.3	626.5	s
626.5	626.69	s
626.69	626.88	s
626.88	627.07	s
627.07	627.26	s
627.26	627.46	s
627.46	627.65	s
627.65	627.84	s
627.84	628.03	s
628.03	628.22	s
628.22	628.42	s
628.42	628.61	s
629.18	629.38	s
629.38	629.57	s
629.57	629.76	s
629.76	629.95	s
629.95	630.14	s
630.14	630.34	s
630.34	630.53	s
630.53	630.72	s
630.72	630.91	s
630.91	631.1	s
631.1	631.3	s
631.3	631.49	s
631.49	631.68	s
631.68	631.87	s
631.87	632.06	s
632.06	632.26	s
632.26	632.45	s
632.45	632.64	s
632.64	632.83	s
632.83	633.02	s
633.02	633.22	s
633.22	633.41	s
633.41	633.6	s
633.6	633.79	s
633.79	633.98	s
633.98	634.18	s
634.37	634.56	s
634.56	634.75	s
634.75	634.94	s
634.94	635.14	s
635.14	635.33	s
635.33	635.52	s
635.52	635.71	s
635.71	635.9	s
635.9	636.1	s
636.1	636.29	s
636.29	636.48	s
636.48	636.67	s
636.67	636.86	s
636.86	637.06	s
637.06	637.25	s
637.25	637.44	s
637.44	637.63	s
637.63	637.82	s
637.82	638.02	s
638.02	638.21	s
638.21	638.4	s
638.4	638.59	s
638.59	638.78	s
638.78	638.98	s
638.98	639.17	s
639.17	639.36	s
639.36	639.55	s
639.55	639.74	s
639.74	639.94	s
639.94	640.13	s
640.13	640.32	s
640.32	640.51	s
640.51	640.7	s
640.7	640.9	s
640.9	641.09	s
641.66	641.86	s
641.86	642.05	s
642.05	642.24	s
642.24	642.43	s
642.43	642.62	s
642.62	642.82	s
642.82	643.01	s
643.01	643.2	s
643.2	643.39	s
643.39	643.58	s
643.58	643.78	s
643.78	643.97	s
643.97	644.16	s
644.16	644.35	s
644.35	644.54	s
644.54	644.74	s
644.74	644.93	s
644.93	645.12	s
645.12	645.31	s
645.31	645.5	s
645.5	645.7	s
645.7	645.89	s
645.89	646.08	s
646.08	646.27	s
646.27	646.46	s
646.46	646.66	s
646.66	646.85	s
646.85	647.04	s
647.04	647.23	s
647.23	647.42	s
647.42	647.62	s
647.62	647.81	s
647.81	648.0	s
648.0	648.19	s
648.19	648.38	s
648.38	648.58	s
648.58	648.77	s
648.77	648.96	s
648.96	649.15	s
649.15	649.34	s
649.34	649.54	s
649.54	649.73	s
649.73	649.92	s
649.92	650.11	s
650.11	650.3	s
650.3	650.5	s
650.5	650.69	s
650.69	650.88	s
650.88	651.07	s
651.07	651.26	s
651.26	651.46	s
651.46	651.65	s
651.65	651.84	s
651.84	652.03	s
652.03	652.22	s
652.22	652.42	s
652.42	652.61	s
652.61	652.8	s
652.8	652.99	s
652.99	653.18	s
653.18	653.38	s
653.38	653.57	s
653.57	653.76	s
653.76	653.95	s
654.34	654.53	s
654.53	654.72	s
654.72	654.91	s
654.91	655.1	s
655.1	655.3	s
655.3	655.49	s
655.49	655.68	s
655.68	655.87	s
655.87	656.06	s
656.06	656.26	s
656.26	656.45	s
656.45	656.64	s
656.64	656.83	s
656.83	657.02	s
657.02	657.22	s
657.22	657.41	s
657.41	657.6	s
657.6	657.79	s
657.79	657.98	s
657.98	658.18	s
658.18	658.37	s
658.37	658.56	s
658.56	658.75	s
658.75	658.94	s
658.94	659.14	s
659.14	659.33	s
659.33	659.52	s
659.52	659.71	s
659.71	659.9	s
659.9	660.1	s
660.1	660.29	s
660.29	660.48	s
660.48	660.67	s
660.67	660.86	s
660.86	661.06	s
661.06	661.25	s
661.25	661.44	s
661.44	661.63	s
661.63	661.82	s
661.82	662.02	s
662.02	662.21	s
662.21	662.4	s
662.4	662.59	s
662.59	662.78	s
662.78	662.98	s
662.98	663.17	s
663.17	663.36	s
663.36	663.55	s
663.55	663.74	s
663.74	663.94	s
663.94	664.13	s
664.13	664.32	s
664.32	664.51	s
664.51	664.7	s
664.7	664.9	s
664.9	665.09	s
665.09	665.28	s
665.28	665.47	s
665.47	665.66	s
665.66	665.86	s
665.86	666.05	s
666.24	666.43	s
666.43	666.62	s
666.62	666.82	s
666.82	667.01	s
667.01	667.2	s
667.2	667.39	s
667.39	667.58	s
667.58	667.78	s
667.78	667.97	s
667.97	668.16	s
668.16	668.35	s
668.35	668.54	s
668.93	669.12	s
669.12	669.31	s
669.31	669.5	s
669.5	669.7	s
669.7	669.89	s
669.89	670.08	s
670.08	670.27	s
670.27	670.46	s
670.46	670.66	s
670.66	670.85	s
670.85	671.04	s
671.04	671.23	s
671.23	671.42	s
671.42	671.62	s
671.62	671.81	s
671.81	672.0	s
672.0	672.19	s
672.19	672.38	s
672.38	672.58	s
672.58	672.77	s
672.77	672.96	s
672.96	673.15	s
673.15	673.34	s
673.92	674.11	s
674.11	674.3	s
674.3	674.5	s
674.5	674.69	s
674.69	674.88	s
674.88	675.07	s
675.07	675.26	s
675.26	675.46	s
675.84	676.03	s
676.03	676.22	s
676.22	676.42	s
676.42	676.61	s
676.61	676.8	s
676.8	676.99	s
676.99	677.18	s
677.18	677.38	s
677.38	677.57	s
677.57	677.76	s
677.76	677.95	s
677.95	678.14	s
678.14	678.34	s
678.34	678.53	s
678.53	678.72	s
678.72	678.91	s
678.91	679.1	s
679.1	679.3	s
679.3	679.49	s
679.49	679.68	s
679.68	679.87	s
679.87	680.06	s
680.06	680.26	s
680.26	680.45	s
680.45	680.64	s
680.64	680.83	s
680.83	681.02	s
681.02	681.22	s
681.22	681.41	s
681.41	681.6	s
681.79	681.98	s
681.98	682.18	s
682.18	682.37	s
682.37	682.56	s
682.56	682.75	s
682.75	682.94	s
682.94	683.14	s
683.14	683.33	s
683.33	683.52	s
683.52	683.71	s
683.71	683.9	s
683.9	684.1	s
684.1	684.29	s
684.29	684.48	s
684.48	684.67	s
684.67	684.86	s
684.86	685.06	s
685.06	685.25	s
685.25	685.44	s
685.44	685.63	s
685.63	685.82	s
685.82	686.02	s
686.02	686.21	s
686.21	686.4	s
686.4	686.59	s
686.59	686.78	s
686.78	686.98	s
686.98	687.17	s
687.17	687.36	s
687.36	687.55	s
687.74	687.94	s
687.94	688.13	s
688.13	688.32	s
688.32	688.51	s
688.51	688.7	s
688.7	688.9	s
688.9	689.09	s
689.09	689.28	s
689.28	689.47	s
689.47	689.66	s
689.66	689.86	s
689.86	690.05	s
690.05	690.24	s
690.24	690.43	s
690.43	690.62	s
690.62	690.82	s
690.82	691.01	s
691.01	691.2	s
691.2	691.39	s
691.39	691.58	s
691.58	691.78	s
691.78	691.97	s
691.97	692.16	s
692.16	692.35	s
692.35	692.54	s
692.54	692.74	s
692.74	692.93	s
692.93	693.12	s
693.12	693.31	s
693.31	693.5	s
693.5	693.7	s
693.7	693.89	s
693.89	694.08	s
694.08	694.27	s
694.27	694.46	s
694.46	694.66	s
694.66	694.85	s
694.85	695.04	s
695.04	695.23	s
695.23	695.42	s
695.42	695.62	s
695.62	695.81	s
695.81	696.0	s
696.0	696.19	s
696.19	696.38	s
696.38	696.58	s
696.58	696.77	s
696.77	696.96	s
696.96	697.15	s
697.15	697.34	s
697.34	697.54	s
697.54	697.73	s
697.73	697.92	s
697.92	698.11	s
698.11	698.3	s
698.3	698.5	s
698.5	698.69	s
698.69	698.88	s
698.88	699.07	s
699.07	699.26	s
699.26	699.46	s
699.46	699.65	s
699.65	699.84	s
699.84	700.03	s
700.03	700.22	s
700.22	700.42	s
700.42	700.61	s
700.61	700.8	s
700.8	700.99	s
700.99	701.18	s
701.18	701.38	s
701.38	701.57	s
701.57	701.76	s
701.76	701.95	s
701.95	702.14	s
702.14	702.34	s
702.34	702.53	s
702.53	702.72	s
702.72	702.91	s
702.91	703.1	s
703.1	703.3	s
703.3	703.49	s
703.49	703.68	s
703.68	703.87	s
703.87	704.06	s
704.06	704.26	s
704.26	704.45	s
704.45	704.64	s
704.64	704.83	s
704.83	705.02	s
705.02	705.22	s
705.22	705.41	s
705.41	705.6	s
705.6	705.79	s
705.79	705.98	s
705.98	706.18	s
706.18	706.37	s
706.37	706.56	s
706.56	706.75	s
706.75	706.94	s
706.94	707.14	s
707.14	707.33	s
707.33	707.52	s
707.52	707.71	s
707.71	707.9	s
707.9	708.1	s
708.1	708.29	s
708.29	708.48	s
708.48	708.67	s
708.67	708.86	s
708.86	709.06	s
709.06	709.25	s
709.25	709.44	s
709.44	709.63	s
709.63	709.82	s
709.82	710.02	s
710.02	710.21	s
710.21	710.4	s
710.4	710.59	s
710.59	710.78	s
710.78	710.98	s
710.98	711.17	s
711.17	711.36	s
711.36	711.55	s
711.55	711.74	s
711.74	711.94	s
711.94	712.13	s
712.13	712.32	s
712.32	712.51	s
712.51	712.7	s
712.7	712.9	s
712.9	713.09	s
713.09	713.28	s
713.28	713.47	s
713.47	713.66	s
713.66	713.86	s
713.86	714.05	s
714.05	714.24	s
714.24	714.43	s
714.43	714.62	s
714.62	714.82	s
714.82	715.01	s
715.01	715.2	s
715.2	715.39	s
715.39	715.58	s
715.58	715.78	s
715.78	715.97	s
715.97	716.16	s
716.16	716.35	s
716.35	716.54	s
716.54	716.74	s
716.74	716.93	s
716.93	717.12	s
717.12	717.31	s
717.31	717.5	s
717.5	717.7	s
717.7	717.89	s
717.89	718.08	s
718.08	718.27	s
718.27	718.46	s
718.46	718.66	s
718.66	718.85	s
718.85	719.04	s
719.04	719.23	s
719.23	719.42	s
719.42	719.62	s
719.62	719.81	s
719.81	720.0	s
720.0	720.19	s
720.19	720.38	s
720.38	720.58	s
720.58	720.77	s
720.77	720.96	s
720.96	721.15	s
721.15	721.34	s
721.34	721.54	s
721.54	721.73	s
721.73	721.92	s
721.92	722.11	s
722.11	722.3	s
722.3	722.5	s
722.5	722.69	s
722.69	722.88	s
722.88	723.07	s
723.07	723.26	s
723.26	723.46	s
723.46	723.65	s
723.65	723.84	s
723.84	724.03	s
724.03	724.22	s
724.22	724.42	s
724.42	724.61	s
724.61	724.8	s
724.8	724.99	s
724.99	725.18	s
725.18	725.38	s
725.38	725.57	s
725.57	725.76	s
725.76	725.95	s
725.95	726.14	s
726.14	726.34	s
726.34	726.53	s
726.53	726.72	s
726.72	726.91	s
726.91	727.1	s
727.1	727.3	s
727.3	727.49	s
727.49	727.68	s
727.68	727.87	s
727.87	728.06	s
728.06	728.26	s
728.26	728.45	s
728.45	728.64	s
728.64	728.83	s
728.83	729.02	s
729.02	729.22	s
729.22	729.41	s
729.41	729.6	s
729.6	729.79	s
729.79	729.98	s
729.98	730.18	s
730.18	730.37	s
730.37	730.56	s
730.56	730.75	s
730.75	730.94	s
730.94	731.14	s
731.14	731.33	s
731.33	731.52	s
731.52	731.71	s
731.71	731.9	s
731.9	732.1	s
734.02	734.21	s
734.21	734.4	s
734.4	734.59	s
734.59	734.78	s
734.78	734.98	s
734.98	735.17	s
735.17	735.36	s
735.36	735.55	s
735.55	735.74	s
735.74	735.94	s
735.94	736.13	s
736.13	736.32	s
736.32	736.51	s
736.51	736.7	s
736.7	736.9	s
736.9	737.09	s
737.09	737.28	s
737.28	737.47	s
737.47	737.66	s
737.66	737.86	s
737.86	738.05	s
738.05	738.24	s
738.24	738.43	s
738.43	738.62	s
738.62	738.82	s
738.82	739.01	s
739.01	739.2	s
739.2	739.39	s
739.39	739.58	s
739.58	739.78	s
739.78	739.97	s
739.97	740.16	s
740.16	740.35	s
740.35	740.54	s
740.54	740.74	s
740.74	740.93	s
740.93	741.12	s
741.12	741.31	s
741.31	741.5	s
741.5	741.7	s
741.7	741.89	s
741.89	742.08	s
742.08	742.27	s
742.27	742.46	s
742.46	742.66	s
742.66	742.85	s
742.85	743.04	s
743.04	743.23	s
743.23	743.42	s
743.42	743.62	s
743.62	743.81	s
743.81	744.0	s
744.0	744.19	s
744.19	744.38	s
744.38	744.58	s
744.58	744.77	s
744.77	744.96	s
744.96	745.15	s
745.15	745.34	s
745.34	745.54	s
745.54	745.73	s
745.73	745.92	s
745.92	746.11	s
746.11	746.3	s
746.3	746.5	s
746.5	746.69	s
746.69	746.88	s
746.88	747.07	s
747.07	747.26	s
747.26	747.46	s
747.46	747.65	s
747.65	747.84	s
747.84	748.03	s
748.03	748.22	s
748.22	748.42	s
748.42	748.61	s
748.61	748.8	s
748.8	748.99	s
748.99	749.18	s
749.18	749.38	s
749.38	749.57	s
749.57	749.76	s
749.76	749.95	s
749.95	750.14	s
750.14	750.34	s
750.34	750.53	s
750.53	750.72	s
750.72	750.91	s
750.91	751.1	s
751.1	751.3	s
751.3	751.49	s
751.49	751.68	s
751.68	751.87	s
751.87	752.06	s
752.06	752.26	s
752.26	752.45	s
752.45	752.64	s
752.64	752.83	s
752.83	753.02	s
753.02	753.22	s
753.22	753.41	s
753.41	753.6	s
753.6	753.79	s
753.79	753.98	s
753.98	754.18	s
754.18	754.37	s
754.37	754.56	s
754.56	754.75	s
754.75	754.94	s
754.94	755.14	s
755.14	755.33	s
755.33	755.52	s
755.52	755.71	s
755.71	755.9	s
755.9	756.1	s
756.1	756.29	s
756.29	756.48	s
756.48	756.67	s
756.67	756.86	s
756.86	757.06	s
757.06	757.25	s
757.25	757.44	s
757.44	757.63	s
757.63	757.82	s
757.82	758.02	s
758.02	758.21	s
758.21	758.4	s
758.4	758.59	s
758.59	758.78	s
758.78	758.98	s
758.98	759.17	s
759.17	759.36	s
759.36	759.55	s
759.55	759.74	s
759.74	759.94	s
759.94	760.13	s
760.13	760.32	s
760.32	760.51	s
760.51	760.7	s
760.7	760.9	s
760.9	761.09	s
761.09	761.28	s
761.28	761.47	s
761.47	761.66	s
761.66	761.86	s
761.86	762.05	s
762.05	762.24	s
762.24	762.43	s
762.43	762.62	s
762.62	762.82	s
762.82	763.01	s
763.01	763.2	s
763.2	763.39	s
763.39	763.58	s
763.58	763.78	s
763.78	763.97	s
763.97	764.16	s
764.16	764.35	s
764.35	764.54	s
764.54	764.74	s
764.74	764.93	s
764.93	765.12	s
